1,,,,,,,,,,,,,,,,,
09790161,Union Oil Company of California Geothermal Division                                                 ,Ottoboni St 4596,20    ,ABDN,DST,UNION,1975,Sonoma              ,097,GEYSR,S,,,1,11N,9W,MD
09790162,Northern California Power Agency                                                                    ,CA-950          ,86-3  ,ABDN,DST,NCPA ,1975,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790163,"Geysers Power Company, LLC",Ottoboni St 4596,21    ,IDLE,DST,CALP ,1975,Sonoma              ,097,GEYSR,S,,,12,11N,9W,MD
09790164,GEO Operator Corp.                                                                                  ,Filley          ,2     ,ABDN,DST,GEO  ,1975,Sonoma              ,097,GEYSR,P,,,15,11N,9W,MD
09790165,GEO Operator Corp.                                                                                  ,Filley          ,3     ,ABDN,DST,GEO  ,1976,Sonoma              ,097,GEYSR,P,,,15,11N,9W,MD
09790166,,,,,,,,,,,,,,,,,
09790167,"Geysers Power Company, LLC",Ottoboni St 4596,22    ,IDLE,DST,CALP ,1975,Sonoma              ,097,GEYSR,S,,,12,11N,9W,MD
09790168,,,,,,,,,,,,,,,,,
09790169,Union Oil Company of California Geothermal Division                                                 ,CMHC            ,3     ,ABDN,DST,UNION,1977,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790170,"Geysers Power Company, LLC",CMHC            ,4     ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790172,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,22    ,ABDN,DST,UNION,1975,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790174,"Geysers Power Company, LLC",DX State 4596   ,25    ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790175,,,,,,,,,,,,,,,,,
09790176,"Geysers Power Company, LLC",DX State 4596   ,27    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790177,,,,,,,,,,,,,,,,,
09790178,"Geysers Power Company, LLC",CMHC            ,5     ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790179,"Geysers Power Company, LLC",Happy Jack      ,10    ,ACTV,DST,CALP ,1975,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790180,"Geysers Power Company, LLC",Happy Jack      ,11    ,ACTV,DST,CALP ,1975,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790181,,,,,,,,,,,,,,,,,
09790182,Central California Power Agency No. 1                                                               ,Wildhorse       ,5     ,ABDN,INJ,CCPA ,1976,Sonoma              ,097,GEYSR,P,,,36,12N,9W,MD
09790183,GEO Operator Corp.                                                                                  ,Squaw Creek St  ,1     ,ABDN,EST,GEO  ,1977,Sonoma              ,097,GEYSR,S,,,33,12N,9W,MD
09790184,,,,,,,,,,,,,,,,,
09790185,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-11  ,ABDN,DST,GEO  ,1978,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790192,"Geysers Power Company, LLC",DX State 4596   ,22A   ,ACTV,DST,CALP ,1975,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790193,"Geysers Power Company, LLC",LF State 4597   ,20    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,S,,,19,11N,8W,MD
09790194,"Geysers Power Company, LLC",Sulphur Bank    ,20    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790195,"Geysers Power Company, LLC",Sulphur Bank    ,21    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790196,"Geysers Power Company, LLC",Sulphur Bank    ,22    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790197,"Geysers Power Company, LLC",Sulphur Bank    ,23    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790198,"Geysers Power Company, LLC",DX State 4596   ,29    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790200,"Geysers Power Company, LLC",D & V           ,1     ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790201,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,30    ,ABDN,DST,UNION,1977,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790202,"Geysers Power Company, LLC",DX State 4596   ,31    ,ACTV,DST,CALP ,1976,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790203,"Geysers Power Company, LLC",GDC             ,1     ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,P,,,19,11N,8W,MD
09790204,Union Oil Company of California Geothermal Division                                                 ,LFH State 4597  ,2     ,ABDN,DST,UNION,1977,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790205,"Geysers Power Company, LLC",GDC             ,2     ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,P,,,19,11N,8W,MD
09790227,"Geysers Power Company, LLC",GDC             ,5     ,IDLE,INJ,CALP ,1980,Sonoma              ,097,GEYSR,P,,,30,11N,8W,MD
09790228,"Geysers Power Company, LLC",GDC             ,6     ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,P,,,30,11N,8W,MD
09790229,Union Oil Company of California Geothermal Division                                                 ,LF State 4597   ,21    ,ABDN,DST,UNION,1978,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790231,"Geysers Power Company, LLC",LF State 4597   ,23    ,IDLE,INJ,CALP ,1979,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790232,"Geysers Power Company, LLC",LF State 4597   ,24    ,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790239,"Geysers Power Company, LLC",Ottoboni St 4596,23    ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790240,"Geysers Power Company, LLC",Ottoboni St 4596,24    ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790241,"Geysers Power Company, LLC",Aidlin          ,1     ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,P,,,4,11N,9W,MD
09790242,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,32    ,ABDN,DST,UNION,1977,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790243,Northern California Power Agency                                                                    ,CA-949          ,24-2  ,ACTV,DST,NCPA ,1977,Sonoma              ,097,GEYSR,F,,,2,10N,8W,MD
09790244,,,,,,,,,,,,,,,,,
09790245,Union Oil Company of California Geothermal Division                                                 ,LFH State 4597  ,3     ,ABDN,DST,UNION,1977,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790252,Northern California Power Agency                                                                    ,CA-950          ,81A-3 ,ACTV,DST,NCPA ,1976,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790253,Northern California Power Agency                                                                    ,CA-950          ,81-3  ,ACTV,DST,NCPA ,1976,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790255,,,,,,,,,,,,,,,,,
09790257,"Geysers Power Company, LLC",Aidlin          ,2     ,ABDN,INJ,CALP ,1978,Sonoma              ,097,GEYSR,P,,,32,12N,9W,MD
09790258,"Geysers Power Company, LLC",DX State 4596   ,33    ,IDLE,DST,CALP ,1980,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790262,"Geysers Power Company, LLC",LF State 4597   ,25    ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790263,"Geysers Power Company, LLC",LF State 4597   ,26    ,ACTV,DST,CALP ,1977,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790264,"Geysers Power Company, LLC",LF State 4597   ,27    ,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790266,"Geysers Power Company, LLC",Sulphur Bank    ,24    ,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790267,,,,,,,,,,,,,,,,,
09790268,"Geysers Power Company, LLC",Sulphur Bank    ,26    ,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790269,"Geysers Power Company, LLC",CA-5634         ,45-12 ,IDLE,DST,CALP ,1979,Sonoma              ,097,GEYSR,F,,,12,11N,9W,MD
09790359,"Geysers Power Company, LLC",CMHC            ,6     ,ABDN,INJ,CALP ,1978,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790360,"Geysers Power Company, LLC",CMHC            ,7     ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790361,,,,,,,,,,,,,,,,,
09790362,"Geysers Power Company, LLC",GDC             ,9     ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,P,,,29,11N,8W,MD
09790363,"Geysers Power Company, LLC",GDC             ,10    ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,P,,,29,11N,8W,MD
09790364,"Geysers Power Company, LLC",GDC             ,11    ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,P,,,29,11N,8W,MD
09790365,"Geysers Power Company, LLC",DX State 4596   ,38    ,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790366,"Geysers Power Company, LLC",DX State 4596   ,39    ,ACTV,DST,CALP ,1985,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790368,,,,,,,,,,,,,,,,,
09790369,"Geysers Power Company, LLC",Ottoboni St 4596,25    ,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790370,"Geysers Power Company, LLC",DX State 4596   ,40    ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790371,"Geysers Power Company, LLC",Sulphur Bank    ,27    ,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790373,"Geysers Power Company, LLC",DX State 4596   ,41    ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790374,"Geysers Power Company, LLC",LF State 4597   ,29    ,ACTV,DST,CALP ,1984,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790375,"Geysers Power Company, LLC",LF State 4597   ,28    ,ACTV,DST,CALP ,1984,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790376,Northern California Power Agency                                                                    ,CA-950          ,33-4  ,ABDN,DST,NCPA ,1978,Sonoma              ,097,GEYSR,F,,,4,10N,8W,MD
09790377,"Geysers Power Company, LLC",GDC             ,7     ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,P,,,19,11N,8W,MD
09790379,Union Oil Company of California Geothermal Division                                                 ,Angeli          ,1     ,ABDN,DST,UNION,1978,Sonoma              ,097,GEYSR,P,,,16,11N,8W,MD
09790380,"Geysers Power Company, LLC",DX State 4596   ,44    ,IDLE,INJ,CALP ,1979,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790381,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,43    ,ABDN,DST,UNION,1979,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790382,"Geysers Power Company, LLC",DX State 4596   ,42    ,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790386,"Geysers Power Company, LLC",Curry           ,1     ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790387,"Geysers Power Company, LLC",Aidlin          ,3     ,ABDN,INJ,CALP ,1978,Sonoma              ,097,GEYSR,P,,,32,12N,9W,MD
09790392,Northern California Power Agency                                                                    ,CA-949          ,69-2  ,ABDN,DST,NCPA ,1978,Sonoma              ,097,GEYSR,F,,,2,10N,8W,MD
09790394,"Geysers Power Company, LLC",CA-958          ,37-34 ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,F,,,34,11N,8W,MD
09790395,"Geysers Power Company, LLC",CA-958          ,37A-34,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,F,,,34,11N,8W,MD
09790396,"Geysers Power Company, LLC",CA-958          ,56A-34,ACTV,DST,CALP ,1978,Sonoma              ,097,GEYSR,F,,,34,11N,8W,MD
09790404,Santa Rosa Geothermal Co.                                                                           ,CA-1862         ,37-21 ,ABDN,DST,SRGC ,1976,Sonoma              ,097,GEYSR,F,,,21,11N,8W,MD
09790422,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,VII   ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790424,Department of Water Resources                                                                       ,Rorabaugh       ,3     ,ABDN,DST,DWR  ,1979,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790427,"Geysers Power Company, LLC",D & V           ,2     ,IDLE,INJ,CALP ,1980,Sonoma              ,097,GEYSR,P,,,34,11N,8W,MD
09790428,,,,,,,,,,,,,,,,,
09790429,"Geysers Power Company, LLC",GDC             ,12    ,ACTV,DST,CALP ,1979,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790433,"Geysers Power Company, LLC",Beigel          ,1     ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,P,,,29,11N,8W,MD
09790434,"Geysers Power Company, LLC",LF State 4597   ,30    ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790435,"Geysers Power Company, LLC",Tocher          ,1     ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,P,,,27,11N,8W,MD
09790436,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-12  ,ABDN,DST,GEO  ,1980,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790437,"Geysers Power Company, LLC",DX State 4596   ,23    ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790438,"Geysers Power Company, LLC",DX State 4596   ,45    ,IDLE,INJ,CALP ,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790439,"Geysers Power Company, LLC",DX State 4596   ,46    ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790440,,,,,,,,,,,,,,,,,
09790445,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-14  ,ABDN,DST,GEO  ,1980,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790446,Northern California Power Agency                                                                    ,CA-950          ,81B-3 ,ACTV,DST,NCPA ,1980,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790447,"Geysers Power Company, LLC",DX State 4596   ,48    ,IDLE,DST,CALP ,1982,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790448,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,49    ,ABDN,DST,UNION,1983,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790449,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,III   ,ABDN,DST,UNION,1924,Sonoma              ,097,GEYSR,P,,,19,11N,8W,MD
09790450,"Geysers Power Company, LLC",LF State 4597   ,34    ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790451,Northern California Power Agency                                                                    ,CA-950          ,81C-3 ,ACTV,DST,NCPA ,1980,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790452,"Geysers Power Company, LLC",CA-5639         ,86-30 ,CANC,DST,CALP ,,Sonoma              ,097,GEYSR,F,,,30,11N,8W,MD
09790453,,,,,,,,,,,,,,,,,
09790454,"Geysers Power Company, LLC",DX State 4596   ,50    ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790455,"Geysers Power Company, LLC",GD Horner State ,2     ,IDLE,INJ,CALP ,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790456,"Geysers Power Company, LLC",CA-5634         ,73-12 ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,F,,,12,11N,9W,MD
09790457,"Geysers Power Company, LLC",Angeli          ,2     ,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,P,,,20,11N,8W,MD
09790458,"Geysers Power Company, LLC",CA-5639         ,52-32 ,ABDN,DST,CALP ,1980,Sonoma              ,097,GEYSR,F,,,32,11N,8W,MD
09790461,Northern California Power Agency                                                                    ,CA-950          ,43A-3 ,ACTV,DST,NCPA ,1980,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790462,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-13  ,ABDN,DST,GEO  ,1981,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790463,Northern California Power Agency                                                                    ,CA-950          ,43B-3 ,ABDN,DST,NCPA ,1981,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790465,"Geysers Power Company, LLC",CA-5634         ,73A-12,ACTV,DST,CALP ,1980,Sonoma              ,097,GEYSR,F,,,12,11N,9W,MD
09790466,,,,,,,,,,,,,,,,,
09790468,Department of Water Resources                                                                       ,Rorabaugh       ,6     ,ABDN,DST,DWR  ,1984,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790477,GEO Operator Corp.                                                                                  ,Prati           ,1     ,ABDN,DST,GEO  ,1981,Sonoma              ,097,GEYSR,P,,,36,12N,9W,MD
09790478,"Geysers Power Company, LLC",CA-958          ,56B-34,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,F,,,34,11N,8W,MD
09790479,Northern California Power Agency                                                                    ,CA-950          ,43C-3 ,ACTV,DST,NCPA ,1980,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790480,"Geysers Power Company, LLC",Modini          ,1     ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,P,,,27,11N,8W,MD
09790481,"Geysers Power Company, LLC",Modini          ,2     ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,P,,,27,11N,8W,MD
09790482,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,57    ,ABDN,DST,UNION,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790483,Northern California Power Agency                                                                    ,CA-949          ,24B-2 ,ACTV,DST,NCPA ,1981,Sonoma              ,097,GEYSR,F,,,2,10N,8W,MD
09790484,"Western GeoPower, Inc.",Rorabaugh       ,A-17  ,SUSP,DST,WGPC ,1981,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790485,"Geysers Power Company, LLC",Sulphur Bank    ,29    ,IDLE,INJ,CALP ,1981,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790486,Central California Power Agency No. 1                                                               ,Prati State     ,1     ,ABDN,DST,CCPA ,1981,Sonoma              ,097,GEYSR,S,,,36,12N,9W,MD
09790487,,,,,,,,,,,,,,,,,
09790488,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,55    ,ABDN,DST,UNION,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790489,Northern California Power Agency                                                                    ,CA-949          ,24C-2 ,ACTV,DST,NCPA ,1981,Sonoma              ,097,GEYSR,F,,,2,10N,8W,MD
09790490,"Geysers Power Company, LLC",DX State 4596   ,58    ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790491,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-19  ,ABDN,DST,GEO  ,1981,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790492,Northern California Power Agency                                                                    ,CA-949          ,13-2  ,ACTV,DST,NCPA ,1981,Sonoma              ,097,GEYSR,F,,,2,10N,8W,MD
09790493,"Geysers Power Company, LLC",DX State 4596   ,56    ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790494,"Geysers Power Company, LLC",DX State 4596   ,59    ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790507,,,,,,,,,,,,,,,,,
09790508,"Geysers Power Company, LLC",LF State 4597   ,31    ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,S,,,19,11N,8W,MD
09790510,Northern California Power Agency                                                                    ,CA-949          ,13A-2 ,ACTV,DST,NCPA ,1981,Sonoma              ,097,GEYSR,F,,,2,10N,8W,MD
09790511,"Geysers Power Company, LLC",DX State 4596   ,60    ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790512,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-18  ,ABDN,DST,GEO  ,1981,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790513,,,,,,,,,,,,,,,,,
09790514,"Geysers Power Company, LLC",Prati           ,2     ,ABDN,INJ,CALP ,1981,Sonoma              ,097,GEYSR,P,,,36,12N,9W,MD
09790515,"Geysers Power Company, LLC",Geyser Gun Club ,5     ,IDLE,DST,CALP ,1982,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790516,"Geysers Power Company, LLC",DX State 4596   ,69    ,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790517,"Geysers Power Company, LLC",CA-5639         ,14-27 ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,27,11N,8W,MD
09790518,"Geysers Power Company, LLC",CA-5635         ,123-19,ACTV,DST,CALP ,1981,Sonoma              ,097,GEYSR,F,,,19,11N,8W,MD
09790519,"Geysers Power Company, LLC",Prati           ,8     ,ABDN,INJ,CALP ,1981,Sonoma              ,097,GEYSR,P,,,35,12N,9W,MD
09790521,"Geysers Power Company, LLC",CA-1862         ,62-29 ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,29,11N,8W,MD
09790522,"Geysers Power Company, LLC",DX State 4596   ,63    ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,S,,,8,11N,8W,MD
09790524,Central California Power Agency No. 1                                                               ,Prati           ,7     ,ABDN,DST,CCPA ,1982,Sonoma              ,097,GEYSR,P,,,34,12N,9W,MD
09790525,"Geysers Power Company, LLC",D & V           ,11    ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790526,,,,,,,,,,,,,,,,,
09790527,"Geysers Power Company, LLC",D & V           ,13    ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790528,"Geysers Power Company, LLC",DX State 4596   ,64    ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,S,,,8,11N,8W,MD
09790529,"Geysers Power Company, LLC",D & V           ,12    ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790530,GEO Operator Corp.                                                                                  ,Abril           ,1-1   ,ABDN,DST,GEO  ,1982,Sonoma              ,097,GEYSR,P,,,15,11N,9W,MD
09790531,"Geysers Power Company, LLC",Modini          ,4     ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,P,,,27,11N,8W,MD
09790532,"Geysers Power Company, LLC",Modini          ,3     ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,P,,,27,11N,8W,MD
09790534,"Geysers Power Company, LLC",GDC             ,53A-13,IDLE,INJ,CALP ,1982,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790535,,,,,,,,,,,,,,,,,
09790536,"Geysers Power Company, LLC",CA-1862         ,37A-21,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,21,11N,8W,MD
09790537,"Geysers Power Company, LLC",CA-1862         ,62A-29,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,29,11N,8W,MD
09790539,"Geysers Power Company, LLC",DX State 4596   ,72    ,IDLE,INJ,CALP ,1982,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790540,,,,,,,,,,,,,,,,,
09790541,"Geysers Power Company, LLC",CA-1862         ,37B-21,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,21,11N,8W,MD
09790542,GEO Operator Corp.                                                                                  ,Abril           ,1-2   ,ABDN,DST,GEO  ,1982,Sonoma              ,097,GEYSR,P,,,15,11N,9W,MD
09790543,"Geysers Power Company, LLC",CA-1862         ,62B-29,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,29,11N,8W,MD
09790544,,,,,,,,,,,,,,,,,
09790545,"Geysers Power Company, LLC",D & V           ,5     ,ACTV,DST,CALP ,1986,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790546,"Geysers Power Company, LLC",CA-5634         ,32-12 ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,12,11N,9W,MD
09790547,Northern California Power Agency                                                                    ,CA-950          ,86A-3 ,ACTV,DST,NCPA ,1982,Sonoma              ,097,GEYSR,F,,,3,10N,8W,MD
09790548,"Geysers Power Company, LLC",CA-5639         ,53-33 ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,33,11N,8W,MD
09790549,"Geysers Power Company, LLC",GDC             ,20    ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,P,,,19,11N,8W,MD
09790553,"Geysers Power Company, LLC",CA-1862         ,21A-28,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,28,11N,8W,MD
09790554,"Geysers Power Company, LLC",CA-5634         ,32A-12,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,12,11N,9W,MD
09790555,,,,,,,,,,,,,,,,,
09790556,"Geysers Power Company, LLC",D & V           ,15    ,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790558,"Geysers Power Company, LLC",CA-1862         ,15-21 ,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,21,11N,8W,MD
09790559,"Geysers Power Company, LLC",CA-5634         ,32B-12,ACTV,DST,CALP ,1982,Sonoma              ,097,GEYSR,F,,,12,11N,9W,MD
09790560,"Geysers Power Company, LLC",D & V           ,16    ,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790561,"Geysers Power Company, LLC",CA-5635         ,94A-19,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,F,,,19,11N,8W,MD
09790562,"Geysers Power Company, LLC",LF State 4597   ,35    ,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790563,"Geysers Power Company, LLC",DX State 4596   ,61    ,ABDN,INJ,CALP ,1983,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790564,,,,,,,,,,,,,,,,,
09790565,,,,,,,,,,,,,,,,,
09790566,"Geysers Power Company, LLC",LF State 4597   ,36    ,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790579,"Geysers Power Company, LLC",Sulphur Bank    ,30    ,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790580,"Geysers Power Company, LLC",Geyser Gun Club ,6     ,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790584,"Geysers Power Company, LLC",CA-1862         ,21B-28,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,F,,,28,11N,8W,MD
09790588,"Geysers Power Company, LLC",CA-5635         ,94B-19,ACTV,DST,CALP ,1983,Sonoma              ,097,GEYSR,F,,,19,11N,8W,MD
